customer_key,country,invoice_count,lifetime_value,last_order_ts,distinct_products_purchased
15381.0,United Kingdom,2,596.8499999999999,2011-05-10 11:55:00,8
18189.0,United Kingdom,2,1090.2400000000002,2011-09-23 12:40:00,65
17716.0,United Kingdom,11,5655.990000000001,2011-11-17 12:00:00,171
13533.0,United Kingdom,3,270.7900000000002,2011-06-10 11:54:00,61
16377.0,United Kingdom,1,676.2,2011-03-17 15:41:00,5
16976.0,United Kingdom,1,251.51999999999998,2011-03-17 16:33:00,2
13631.0,United Kingdom,11,3070.42,2011-09-01 09:57:00,6
15648.0,United Kingdom,2,657.35,2011-05-19 15:53:00,23
17725.0,United Kingdom,11,3439.0800000000017,2011-11-23 16:34:00,115
13072.0,United Kingdom,1,177.15000000000003,2011-03-18 08:12:00,7
15695.0,United Kingdom,2,409.97999999999996,2011-03-18 08:32:00,22
14110.0,United Kingdom,12,5683.15,2011-12-06 12:26:00,94
14059.0,United Kingdom,1,183.60000000000002,2011-03-18 10:06:00,8
15483.0,United Kingdom,4,233.81,2011-07-01 13:07:00,74
16626.0,United Kingdom,17,4413.1,2011-12-09 11:56:00,86
15019.0,United Kingdom,1,265.9999999999999,2011-03-18 12:35:00,64
14315.0,United Kingdom,6,2481.1299999999987,2011-10-26 12:06:00,64
17921.0,United Kingdom,4,826.52,2011-10-06 18:56:00,114
14041.0,United Kingdom,1,141.41000000000003,2011-03-18 13:25:00,21
16023.0,United Kingdom,3,719.81,2011-10-24 16:34:00,90
17133.0,United Kingdom,7,4892.24,2011-11-24 12:27:00,13
17043.0,United Kingdom,4,1735.1799999999998,2011-11-07 15:33:00,100
13046.0,United Kingdom,2,629.31,2011-11-09 08:36:00,33
12948.0,United Kingdom,7,2064.9500000000003,2011-11-23 17:10:00,82
14071.0,United Kingdom,8,1438.820000000001,2011-12-06 12:27:00,271
17134.0,United Kingdom,2,425.0,2011-08-25 09:53:00,21
12902.0,United Kingdom,1,138.68,2011-03-20 12:06:00,10
16444.0,United Kingdom,4,654.67,2011-10-24 13:50:00,68
14232.0,United Kingdom,5,2048.0699999999997,2011-10-28 11:09:00,81
14693.0,United Kingdom,1,172.9,2011-03-20 12:50:00,8
12407.0,Belgium,5,1708.1200000000001,2011-10-21 10:11:00,57
13985.0,United Kingdom,15,7060.130000000001,2011-12-05 17:06:00,108
14408.0,United Kingdom,7,2606.5300000000007,2011-11-29 11:41:00,60
15445.0,United Kingdom,1,113.50000000000001,2011-03-20 15:06:00,5
14205.0,United Kingdom,2,466.70000000000005,2011-11-23 10:55:00,23
15452.0,United Kingdom,3,538.73,2011-11-10 12:13:00,47
16619.0,United Kingdom,1,226.20999999999998,2011-03-21 08:18:00,14
14762.0,United Kingdom,1,300.52000000000004,2011-03-21 08:20:00,21
14245.0,United Kingdom,2,1693.4499999999994,2011-05-04 08:40:00,107
15855.0,United Kingdom,5,712.2399999999997,2011-07-26 10:20:00,59
17204.0,United Kingdom,4,1564.5600000000002,2011-06-17 14:46:00,44
16036.0,United Kingdom,2,758.9199999999998,2011-09-13 14:53:00,55
17763.0,United Kingdom,1,15.0,2011-03-21 14:25:00,1
13262.0,United Kingdom,1,200.29,2011-03-21 15:06:00,11
14875.0,United Kingdom,2,1465.3200000000002,2011-08-24 12:20:00,46
15132.0,United Kingdom,5,977.9300000000003,2011-11-21 17:10:00,49
17272.0,United Kingdom,4,2148.63,2011-10-28 16:37:00,70
14377.0,United Kingdom,2,617.05,2011-06-01 13:32:00,11
13196.0,United Kingdom,4,1797.7799999999997,2011-11-28 13:54:00,97
15457.0,United Kingdom,1,237.07000000000002,2011-03-22 15:31:00,56
16721.0,United Kingdom,1,292.46999999999997,2011-03-22 16:08:00,37
12399.0,Belgium,4,1108.65,2011-08-12 13:15:00,47
17102.0,United Kingdom,1,25.5,2011-03-23 10:08:00,1
15410.0,United Kingdom,8,3450.8400000000006,2011-09-16 14:47:00,48
13239.0,United Kingdom,1,329.56,2011-03-23 10:25:00,22
15449.0,United Kingdom,3,974.5199999999999,2011-11-13 15:02:00,47
13821.0,United Kingdom,2,385.64000000000004,2011-07-18 09:49:00,51
17096.0,United Kingdom,4,1022.1300000000001,2011-11-24 15:01:00,46
15245.0,United Kingdom,3,2515.8400000000015,2011-07-28 18:56:00,55
14607.0,United Kingdom,14,16569.5,2011-11-24 10:35:00,38
13249.0,United Kingdom,3,711.4100000000001,2011-09-08 13:26:00,21
15644.0,United Kingdom,4,812.9999999999998,2011-06-26 14:54:00,166
14075.0,United Kingdom,3,942.26,2011-12-05 08:38:00,33
17250.0,United Kingdom,2,384.5200000000001,2011-12-06 12:15:00,55
14129.0,United Kingdom,5,1123.86,2011-12-08 11:02:00,31
15651.0,United Kingdom,3,646.3000000000001,2011-11-03 08:41:00,27
13035.0,United Kingdom,2,921.8800000000002,2011-09-27 08:57:00,23
17698.0,United Kingdom,1,154.95,2011-03-24 11:34:00,8
13736.0,United Kingdom,2,731.8999999999994,2011-12-04 15:19:00,166
12434.0,Australia,2,806.1399999999999,2011-09-16 12:38:00,46
16022.0,United Kingdom,1,628.2800000000001,2011-03-24 13:16:00,68
14235.0,United Kingdom,5,3144.8599999999997,2011-09-25 14:37:00,65
16769.0,United Kingdom,1,380.3899999999999,2011-03-24 13:41:00,33
17754.0,United Kingdom,5,1772.2599999999993,2011-12-09 11:20:00,82
12408.0,Belgium,5,2888.5500000000006,2011-11-07 12:27:00,81
15178.0,United Kingdom,1,40.5,2011-03-24 15:12:00,3
13695.0,United Kingdom,15,2504.1299999999997,2011-11-08 14:26:00,46
17979.0,United Kingdom,4,757.7099999999999,2011-11-04 12:05:00,116
13662.0,United Kingdom,3,897.7600000000001,2011-09-15 12:04:00,50
13743.0,United Kingdom,7,1341.6,2011-12-07 10:09:00,8
16777.0,United Kingdom,2,226.34999999999997,2011-09-20 13:41:00,45
17765.0,United Kingdom,3,371.8799999999998,2011-07-04 12:41:00,51
13760.0,United Kingdom,2,286.78999999999996,2011-10-16 16:13:00,50
15624.0,United Kingdom,4,588.1300000000002,2011-08-15 11:38:00,26
14538.0,United Kingdom,2,388.25,2011-10-06 10:31:00,19
14851.0,United Kingdom,2,511.35000000000014,2011-11-16 14:20:00,28
14021.0,United Kingdom,3,631.9000000000001,2011-07-07 15:46:00,22
18177.0,United Kingdom,6,1341.42,2011-11-08 14:44:00,53
14128.0,United Kingdom,2,637.5,2011-10-10 12:00:00,40
17874.0,United Kingdom,6,683.4600000000002,2011-06-07 12:54:00,37
17719.0,United Kingdom,15,5396.040000000005,2011-11-02 10:36:00,111
16253.0,United Kingdom,2,3683.8599999999988,2011-10-04 09:09:00,114
13439.0,United Kingdom,1,283.71000000000004,2011-03-29 14:20:00,54
12888.0,United Kingdom,2,354.12,2011-05-09 16:02:00,4
13588.0,United Kingdom,9,2478.9499999999985,2011-11-24 10:42:00,131
17594.0,United Kingdom,2,993.1799999999997,2011-09-15 16:34:00,42
16657.0,United Kingdom,4,933.6199999999999,2011-11-30 11:48:00,158
15424.0,United Kingdom,2,383.34,2011-03-30 13:02:00,17
16788.0,United Kingdom,2,597.4799999999994,2011-08-08 14:53:00,138
16584.0,United Kingdom,2,936.08,2011-09-20 13:45:00,25
18108.0,United Kingdom,1,271.0,2011-03-30 13:56:00,17
14272.0,United Kingdom,2,437.96000000000004,2011-09-27 10:08:00,33
15980.0,United Kingdom,3,2398.86,2011-09-12 09:41:00,40
15832.0,United Kingdom,1,836.7899999999998,2011-03-30 15:29:00,54
15528.0,United Kingdom,1,229.32999999999998,2011-03-30 16:14:00,26
16398.0,United Kingdom,2,1705.8000000000004,2011-07-08 15:16:00,75
16386.0,United Kingdom,2,317.20000000000005,2011-11-11 12:28:00,76
13571.0,United Kingdom,12,2092.3199999999993,2011-11-27 10:47:00,157
12619.0,Germany,9,3641.2400000000002,2011-11-23 14:52:00,50
14957.0,United Kingdom,1,58.48999999999999,2011-03-31 17:59:00,12
17781.0,United Kingdom,2,188.01999999999992,2011-07-03 16:00:00,12
16609.0,United Kingdom,7,5493.460000000001,2011-11-24 13:32:00,155
16180.0,United Kingdom,8,10254.179999999998,2011-08-31 16:28:00,90
13462.0,United Kingdom,1,151.5,2011-04-01 11:20:00,9
16960.0,United Kingdom,3,507.05000000000007,2011-11-01 11:35:00,92
17701.0,United Kingdom,1,417.95,2011-04-01 12:25:00,24
14852.0,United Kingdom,6,2836.6899999999996,2011-10-12 13:20:00,96
12569.0,Germany,32,4124.69,2011-12-07 16:24:00,92
16162.0,United Kingdom,1,37.4,2011-04-01 15:03:00,2
15691.0,United Kingdom,1,136.8,2011-04-01 15:13:00,2
14023.0,United Kingdom,2,584.07,2011-12-02 13:58:00,30
17669.0,United Kingdom,7,3406.72,2011-10-28 08:53:00,45
16142.0,United Kingdom,1,535.3399999999999,2011-04-04 10:16:00,37
17648.0,United Kingdom,4,1797.5,2011-10-10 09:41:00,81
13059.0,United Kingdom,1,183.4,2011-04-04 10:40:00,8
16224.0,United Kingdom,4,1295.3000000000002,2011-10-13 17:51:00,90
17886.0,United Kingdom,3,899.61,2011-11-08 10:09:00,93
18185.0,United Kingdom,1,304.25,2011-04-04 13:42:00,17
15756.0,United Kingdom,4,532.9599999999996,2011-10-09 13:30:00,160
14747.0,United Kingdom,1,328.19999999999993,2011-04-04 14:09:00,18
14719.0,United Kingdom,5,1602.1299999999997,2011-12-08 12:43:00,177
16586.0,United Kingdom,1,463.95,2011-04-05 09:32:00,8
16105.0,United Kingdom,1,336.96,2011-04-05 10:13:00,13
15442.0,United Kingdom,1,594.0,2011-04-05 12:24:00,2
14546.0,United Kingdom,5,2578.090000000002,2011-12-04 13:00:00,250
14535.0,United Kingdom,3,2864.1900000000023,2011-10-10 15:39:00,280
16170.0,United Kingdom,6,1885.0499999999995,2011-10-20 08:21:00,106
15145.0,United Kingdom,4,1194.73,2011-12-05 17:21:00,54
17492.0,United Kingdom,1,374.57,2011-04-05 15:21:00,12
17409.0,United Kingdom,2,771.8499999999999,2011-06-08 10:36:00,13
17783.0,United Kingdom,2,283.46999999999986,2011-09-28 16:07:00,67
13863.0,United Kingdom,1,305.7799999999999,2011-04-06 10:20:00,20
13515.0,United Kingdom,4,891.1200000000003,2011-09-28 11:26:00,50
17440.0,United Kingdom,3,186.42,2011-07-06 11:54:00,3
15201.0,United Kingdom,5,1236.5400000000002,2011-09-13 14:53:00,35
16031.0,United Kingdom,2,548.9399999999999,2011-09-08 13:07:00,91
14403.0,United Kingdom,4,1475.8100000000002,2011-08-01 12:57:00,17
17042.0,United Kingdom,5,1044.3800000000003,2011-12-07 12:26:00,74
13771.0,United Kingdom,4,2634.45,2011-10-06 14:18:00,114
17906.0,United Kingdom,1,72.89999999999999,2011-04-06 17:25:00,12
16144.0,United Kingdom,1,175.2,2011-04-07 10:09:00,1
13731.0,United Kingdom,2,610.5899999999998,2011-05-04 14:33:00,36
16209.0,United Kingdom,5,2262.6199999999994,2011-09-12 11:58:00,37
15754.0,United Kingdom,3,458.56999999999994,2011-10-19 14:40:00,24
13712.0,United Kingdom,1,228.84,2011-04-07 12:33:00,10
15800.0,United Kingdom,2,699.0800000000005,2011-08-24 14:23:00,116
16469.0,United Kingdom,4,650.4299999999998,2011-11-16 12:25:00,148
13005.0,United Kingdom,2,513.7,2011-06-19 10:53:00,21
14981.0,United Kingdom,1,102.12,2011-04-07 13:45:00,8
17928.0,United Kingdom,2,212.54,2011-10-25 13:52:00,23
14619.0,United Kingdom,1,394.43999999999994,2011-04-08 07:37:00,20
16643.0,United Kingdom,1,487.51000000000005,2011-04-08 08:24:00,27
14246.0,United Kingdom,3,1474.0600000000004,2011-08-21 11:50:00,57
18040.0,United Kingdom,2,357.20000000000005,2011-11-20 14:20:00,18
16837.0,United Kingdom,11,3170.9800000000005,2011-11-08 14:27:00,123
15119.0,United Kingdom,1,266.40000000000003,2011-04-08 09:08:00,14
14924.0,United Kingdom,1,310.05,2011-04-08 09:25:00,10
15109.0,United Kingdom,1,484.95000000000005,2011-04-08 09:58:00,28
12717.0,Greece,2,1030.98,2011-07-11 14:47:00,49
18036.0,United Kingdom,3,405.61999999999995,2011-11-07 14:40:00,77
14958.0,United Kingdom,3,499.67999999999995,2011-07-15 14:20:00,33
17268.0,United Kingdom,4,763.64,2011-08-24 10:06:00,3
13548.0,United Kingdom,2,682.4100000000001,2011-09-04 14:50:00,114
13508.0,United Kingdom,1,110.97000000000001,2011-04-10 11:58:00,12
13232.0,United Kingdom,7,1357.6000000000006,2011-11-27 10:39:00,147
15665.0,United Kingdom,2,2242.010000000001,2011-06-24 14:57:00,92
17550.0,United Kingdom,3,267.16000000000014,2011-05-26 14:09:00,42
17574.0,United Kingdom,1,185.64999999999998,2011-04-11 09:47:00,8
15737.0,United Kingdom,8,1205.12,2011-11-25 11:21:00,60
18080.0,United Kingdom,2,1231.5,2011-11-21 08:02:00,2
12596.0,Spain,2,618.27,2011-10-19 13:02:00,25
14273.0,United Kingdom,4,559.9700000000001,2011-10-19 13:20:00,22
13549.0,United Kingdom,7,918.1999999999998,2011-11-14 09:20:00,37
15414.0,United Kingdom,3,774.9000000000001,2011-11-30 09:50:00,37
13203.0,United Kingdom,4,869.4599999999998,2011-11-30 10:45:00,56
14628.0,United Kingdom,2,671.96,2011-09-09 14:58:00,22
13655.0,United Kingdom,2,932.9700000000001,2011-08-17 14:25:00,52
12910.0,United Kingdom,8,3075.0400000000004,2011-11-16 14:28:00,48
14111.0,United Kingdom,4,692.85,2011-11-25 13:44:00,10
12463.0,Belgium,4,1344.78,2011-10-17 13:44:00,65
14844.0,United Kingdom,4,3189.8100000000004,2011-10-07 10:41:00,87
17278.0,United Kingdom,1,246.04000000000002,2011-04-12 13:10:00,15
15212.0,United Kingdom,1,101.79999999999998,2011-04-12 13:45:00,5
14998.0,United Kingdom,2,429.8699999999999,2011-06-22 17:30:00,70
14931.0,Channel Islands,5,1257.6799999999998,2011-12-05 10:19:00,30
13740.0,United Kingdom,1,350.75000000000006,2011-04-13 10:32:00,23
15230.0,United Kingdom,2,429.6,2011-04-14 14:39:00,23
16309.0,United Kingdom,2,706.5700000000003,2011-08-25 15:35:00,39
13544.0,United Kingdom,2,291.41,2011-10-31 11:57:00,76
14262.0,United Kingdom,8,2618.2300000000005,2011-12-01 14:17:00,87
13134.0,United Kingdom,4,1793.58,2011-09-15 10:35:00,94
17589.0,United Kingdom,4,2404.17,2011-10-10 16:58:00,172
16097.0,United Kingdom,1,185.05,2011-04-13 13:47:00,10
13122.0,United Kingdom,2,922.3900000000001,2011-09-06 15:53:00,54
17746.0,United Kingdom,1,110.25,2011-04-13 14:31:00,6
16175.0,United Kingdom,4,1037.59,2011-09-06 14:32:00,45
16348.0,United Kingdom,7,1469.4499999999998,2011-11-07 15:44:00,157
15147.0,United Kingdom,1,623.5,2011-04-13 15:57:00,28
16131.0,United Kingdom,6,3506.54,2011-10-19 11:53:00,55
15813.0,United Kingdom,2,1303.9099999999999,2011-05-16 08:13:00,40
17058.0,United Kingdom,3,1179.8899999999999,2011-09-19 10:13:00,51
17704.0,United Kingdom,2,885.19,2011-06-24 09:40:00,27
13772.0,United Kingdom,3,1132.1299999999999,2011-11-06 11:43:00,141
16933.0,United Kingdom,2,563.2299999999999,2011-12-08 12:54:00,42
17930.0,United Kingdom,5,1740.48,2011-11-04 10:23:00,26
14154.0,United Kingdom,2,1345.6200000000003,2011-04-14 16:26:00,52
14163.0,United Kingdom,4,2445.9100000000003,2011-09-13 15:18:00,36
17601.0,United Kingdom,1,116.00999999999999,2011-04-14 18:02:00,9
17142.0,United Kingdom,1,579.0,2011-04-14 18:22:00,15
13811.0,Germany,3,814.5,2011-06-09 09:54:00,7
13952.0,United Kingdom,2,3251.0710000000013,2011-05-06 09:00:00,120
12769.0,Brazil,1,1143.6,2011-04-15 10:25:00,32
18079.0,United Kingdom,4,3651.97,2011-10-25 15:27:00,99
12639.0,Sweden,1,486.09999999999997,2011-04-15 12:48:00,22
14700.0,United Kingdom,3,2235.3,2011-11-07 14:40:00,80
17367.0,United Kingdom,1,168.4,2011-04-15 14:21:00,33
15985.0,United Kingdom,2,1142.4200000000003,2011-08-08 16:31:00,29
13692.0,United Kingdom,3,1488.3200000000002,2011-11-15 11:17:00,48
15745.0,United Kingdom,4,1094.5900000000001,2011-11-20 13:45:00,57
17697.0,United Kingdom,1,338.95000000000005,2011-04-17 15:40:00,19
16639.0,United Kingdom,3,1257.5099999999998,2011-11-08 13:20:00,48
16617.0,United Kingdom,1,151.85,2011-04-18 10:35:00,5
16399.0,United Kingdom,2,408.57,2011-11-20 16:12:00,68
18064.0,United Kingdom,2,814.0,2011-07-29 16:39:00,7
13647.0,United Kingdom,4,1678.1200000000001,2011-11-30 12:00:00,65
13719.0,United Kingdom,5,1041.6799999999998,2011-11-24 15:26:00,56
14152.0,United Kingdom,2,621.2900000000001,2011-09-25 12:54:00,47
12733.0,USA,1,383.95000000000005,2011-04-19 16:19:00,22
15436.0,United Kingdom,3,1122.53,2011-11-27 16:05:00,243
17217.0,United Kingdom,1,113.5,2011-04-19 17:19:00,9
17734.0,United Kingdom,3,700.6299999999999,2011-10-17 12:33:00,40
17548.0,United Kingdom,1,103.3,2011-04-20 12:01:00,5
16103.0,United Kingdom,6,1429.6399999999999,2011-12-02 14:16:00,30
14868.0,United Kingdom,8,2953.59,2011-12-06 14:49:00,96
13485.0,United Kingdom,1,454.2399999999999,2011-04-20 13:58:00,23
15517.0,United Kingdom,1,267.0300000000001,2011-04-20 14:02:00,27
17588.0,United Kingdom,3,1240.1999999999998,2011-08-31 13:37:00,19
14759.0,United Kingdom,3,1625.9699999999998,2011-12-05 12:03:00,92
16185.0,United Kingdom,2,529.41,2011-11-23 09:41:00,31
13505.0,Switzerland,4,4393.629999999999,2011-09-28 11:56:00,182
17718.0,United Kingdom,1,139.35,2011-04-21 13:39:00,6
17109.0,United Kingdom,6,885.0399999999997,2011-11-10 16:59:00,107
16750.0,United Kingdom,5,623.93,2011-10-26 12:48:00,74
13482.0,United Kingdom,1,184.64,2011-04-21 17:03:00,11
14512.0,United Kingdom,2,275.28,2011-06-05 12:39:00,19
17670.0,United Kingdom,1,205.70000000000002,2011-04-26 09:12:00,11
16942.0,United Kingdom,9,1920.5899999999992,2011-11-27 12:40:00,159
14640.0,United Kingdom,6,2125.0799999999995,2011-11-15 13:07:00,87
16823.0,United Kingdom,1,358.3800000000001,2011-04-26 15:00:00,34
12573.0,France,1,160.54000000000002,2011-04-26 15:52:00,26
17854.0,United Kingdom,2,311.26,2011-06-07 16:21:00,15
18220.0,United Kingdom,1,305.28000000000003,2011-04-27 09:03:00,2
17436.0,United Kingdom,2,216.3,2011-12-08 12:30:00,7
12840.0,United Kingdom,4,2726.7699999999995,2011-07-19 09:29:00,67
17187.0,United Kingdom,1,203.95,2011-04-27 12:39:00,10
15768.0,United Kingdom,3,621.8299999999999,2011-08-16 10:48:00,23
16637.0,United Kingdom,4,1154.4700000000003,2011-11-07 13:17:00,66
14240.0,United Kingdom,2,890.3399999999999,2011-11-09 13:45:00,37
15143.0,United Kingdom,1,259.45000000000005,2011-04-28 12:03:00,14
13229.0,United Kingdom,1,160.95000000000002,2011-04-28 12:07:00,10
15952.0,United Kingdom,4,806.5699999999998,2011-11-06 11:18:00,65
17893.0,United Kingdom,1,112.25000000000001,2011-04-28 13:50:00,15
14022.0,United Kingdom,1,440.00000000000006,2011-04-28 14:39:00,28
14304.0,United Kingdom,1,383.45,2011-05-01 11:50:00,17
17501.0,United Kingdom,2,288.59999999999997,2011-05-03 09:47:00,18
14191.0,United Kingdom,13,4684.760000000001,2011-12-08 09:23:00,145
15582.0,United Kingdom,3,682.91,2011-11-15 09:55:00,39
16230.0,United Kingdom,2,542.03,2011-06-03 10:06:00,32
18146.0,United Kingdom,2,160.35,2011-07-22 12:08:00,10
15976.0,United Kingdom,2,430.9399999999997,2011-06-27 13:00:00,83
15128.0,United Kingdom,4,1471.0000000000005,2011-10-10 13:54:00,74
16094.0,United Kingdom,4,1078.2299999999998,2011-11-28 12:45:00,48
17384.0,United Kingdom,2,336.4,2011-11-20 15:48:00,12
16990.0,United Kingdom,1,179.0,2011-05-05 08:30:00,1
12593.0,France,3,418.09999999999997,2011-08-23 12:43:00,14
14340.0,United Kingdom,1,134.7,2011-05-05 09:44:00,6
13711.0,United Kingdom,2,252.06,2011-05-05 10:31:00,11
14199.0,United Kingdom,1,185.39999999999998,2011-05-05 13:44:00,2
17522.0,United Kingdom,5,1070.71,2011-12-08 12:31:00,59
14393.0,United Kingdom,1,67.95,2011-05-05 18:16:00,5
13450.0,United Kingdom,6,2043.7200000000003,2011-11-13 11:54:00,32
17423.0,United Kingdom,2,698.41,2011-10-24 13:36:00,26
18241.0,United Kingdom,17,2073.090000000001,2011-11-30 12:10:00,60
16319.0,United Kingdom,1,404.40000000000003,2011-05-06 11:27:00,3
17174.0,United Kingdom,1,59.9,2011-05-06 11:47:00,4
13365.0,United Kingdom,2,2225.3700000000003,2011-11-06 12:36:00,122
14145.0,United Kingdom,4,3742.2,2011-10-24 12:10:00,6
18235.0,United Kingdom,3,1796.48,2011-09-29 08:27:00,100
16832.0,United Kingdom,3,199.15,2011-06-08 15:36:00,11
15258.0,United Kingdom,2,623.1599999999999,2011-06-24 12:30:00,32
15552.0,United Kingdom,1,90.12,2011-05-06 14:47:00,17
18170.0,United Kingdom,3,980.3099999999998,2011-11-06 14:35:00,29
14005.0,United Kingdom,5,2874.72,2011-11-30 12:41:00,53
15561.0,United Kingdom,4,800.5900000000001,2011-11-28 11:07:00,27
13561.0,United Kingdom,1,141.86,2011-05-08 12:39:00,14
15704.0,United Kingdom,4,2293.62,2011-07-22 13:35:00,79
16232.0,United Kingdom,4,990.88,2011-10-27 12:16:00,24
13835.0,United Kingdom,4,834.5699999999999,2011-11-14 15:37:00,48
14353.0,United Kingdom,1,90.6,2011-05-08 16:06:00,6
12700.0,France,4,4939.989999999999,2011-12-02 10:47:00,193
13003.0,United Kingdom,3,149.05,2011-08-26 10:50:00,4
16756.0,United Kingdom,1,239.39999999999998,2011-05-09 09:33:00,13
18120.0,United Kingdom,1,111.15,2011-05-09 13:45:00,17
12821.0,United Kingdom,1,92.72,2011-05-09 15:51:00,6
13320.0,United Kingdom,4,1548.7000000000003,2011-09-22 18:07:00,77
18242.0,United Kingdom,4,2232.4899999999993,2011-09-28 13:43:00,72
15865.0,United Kingdom,3,895.1299999999999,2011-10-30 12:43:00,37
17597.0,United Kingdom,1,2044.3700000000001,2011-05-10 11:54:00,55
13242.0,United Kingdom,3,270.40000000000003,2011-08-19 12:53:00,12
14591.0,United Kingdom,4,1447.14,2011-11-24 13:57:00,138
12749.0,United Kingdom,5,4090.8800000000006,2011-12-06 09:56:00,160
16320.0,Unspecified,2,1038.4599999999998,2011-06-20 15:25:00,56
14691.0,United Kingdom,5,2114.3299999999995,2011-11-09 12:30:00,50
14920.0,United Kingdom,2,977.7699999999999,2011-05-11 10:32:00,57
13404.0,United Kingdom,2,252.49,2011-12-08 15:37:00,11
14731.0,United Kingdom,3,380.02,2011-10-23 15:54:00,38
17664.0,United Kingdom,2,604.6400000000001,2011-11-21 11:29:00,41
14649.0,United Kingdom,4,1417.29,2011-12-05 12:30:00,148
12649.0,Germany,3,623.5100000000001,2011-08-24 14:41:00,28
13235.0,United Kingdom,1,1031.0699999999997,2011-05-11 17:13:00,53
14421.0,United Kingdom,2,813.11,2011-10-13 13:24:00,25
16116.0,United Kingdom,1,612.7799999999999,2011-05-12 12:01:00,34
14988.0,United Kingdom,1,334.53999999999985,2011-05-12 12:05:00,40
16006.0,United Kingdom,1,101.39999999999999,2011-05-12 13:12:00,8
16184.0,United Kingdom,6,1158.7900000000002,2011-10-06 17:43:00,26
17932.0,United Kingdom,3,1331.57,2011-11-10 19:49:00,84
12590.0,Germany,2,9864.26,2011-05-12 14:52:00,68
14853.0,United Kingdom,2,475.79999999999995,2011-11-15 16:56:00,8
17658.0,United Kingdom,2,595.4200000000001,2011-11-14 12:07:00,17
17764.0,United Kingdom,2,818.8200000000002,2011-10-20 11:03:00,71
14000.0,United Kingdom,1,635.6600000000001,2011-05-12 16:50:00,15
12757.0,Portugal,13,7857.100000000005,2011-11-24 12:30:00,237
17970.0,United Kingdom,1,582.59,2011-05-12 20:03:00,27
12770.0,Japan,1,1351.4499999999998,2011-05-13 09:33:00,12
15907.0,United Kingdom,3,967.4499999999992,2011-12-06 12:21:00,175
12695.0,France,4,582.0999999999999,2011-12-02 13:22:00,23
14689.0,United Kingdom,1,112.80000000000001,2011-05-15 11:22:00,13
15440.0,United Kingdom,3,383.68000000000006,2011-10-16 12:16:00,50
15333.0,United Kingdom,1,1028.56,2011-05-15 13:27:00,16
16283.0,United Kingdom,5,1570.8099999999995,2011-12-04 12:08:00,117
12871.0,United Kingdom,2,380.64,2011-09-16 15:07:00,8
14489.0,United Kingdom,1,463.38000000000005,2011-05-16 14:51:00,30
14888.0,United Kingdom,1,369.2,2011-05-16 14:58:00,20
13456.0,United Kingdom,6,1766.72,2011-11-22 09:18:00,43
17898.0,United Kingdom,2,152.05999999999997,2011-09-15 14:56:00,27
16139.0,United Kingdom,3,635.41,2011-11-21 08:37:00,25
15730.0,United Kingdom,3,1120.88,2011-10-05 12:31:00,68
16266.0,United Kingdom,7,861.8899999999998,2011-09-27 12:08:00,44
15123.0,United Kingdom,2,2199.3099999999995,2011-12-02 13:12:00,93
17702.0,United Kingdom,4,1824.3700000000003,2011-11-09 16:03:00,58
17505.0,United Kingdom,2,1145.8399999999997,2011-07-01 12:50:00,48
16818.0,United Kingdom,11,3349.5700000000006,2011-11-29 10:41:00,172
13572.0,United Kingdom,1,1384.2500000000002,2011-05-18 11:59:00,32
16987.0,United Kingdom,7,1625.0500000000002,2011-12-06 17:26:00,74
15116.0,United Kingdom,4,1352.75,2011-11-22 12:25:00,37
17469.0,United Kingdom,5,1870.969999999999,2011-11-23 13:15:00,61
17245.0,United Kingdom,1,171.45,2011-05-19 10:43:00,9
16008.0,United Kingdom,3,478.78,2011-11-16 10:32:00,29
15599.0,United Kingdom,2,761.7400000000001,2011-11-13 11:44:00,50
15791.0,United Kingdom,2,1612.6900000000003,2011-10-27 10:14:00,66
13887.0,United Kingdom,1,349.55000000000007,2011-05-19 17:22:00,19
13391.0,United Kingdom,1,59.8,2011-05-20 10:50:00,1
13856.0,United Kingdom,3,388.5,2011-06-24 10:03:00,10
18048.0,United Kingdom,2,172.29000000000002,2011-05-20 14:58:00,6
16038.0,United Kingdom,3,471.78,2011-12-02 12:40:00,24
13657.0,United Kingdom,2,382.14,2011-11-29 12:32:00,16
17176.0,United Kingdom,1,306.13,2011-05-22 12:41:00,15
14921.0,United Kingdom,2,1316.0700000000002,2011-11-09 13:17:00,78
14647.0,United Kingdom,1,243.22000000000003,2011-05-22 13:40:00,24
12710.0,Germany,3,1149.02,2011-09-04 12:00:00,75
15292.0,United Kingdom,1,180.93999999999997,2011-05-22 15:00:00,24
17715.0,United Kingdom,1,326.4,2011-05-23 12:32:00,1
15734.0,United Kingdom,2,1339.45,2011-08-17 10:50:00,25
13737.0,United Kingdom,1,339.6,2011-05-23 16:32:00,29
13213.0,United Kingdom,5,1520.5799999999995,2011-10-14 11:42:00,82
15314.0,United Kingdom,1,327.97,2011-05-24 14:39:00,24
17521.0,United Kingdom,3,723.2099999999998,2011-11-10 11:22:00,38
15042.0,United Kingdom,1,135.92999999999998,2011-05-24 16:25:00,5
15804.0,United Kingdom,13,4206.389999999999,2011-12-09 12:31:00,170
14593.0,United Kingdom,3,617.99,2011-11-18 12:48:00,127
14705.0,United Kingdom,1,179.0,2011-05-25 12:39:00,1
14522.0,United Kingdom,4,974.5399999999998,2011-11-15 13:24:00,15
